Time, nFrame,relativeTime,bodyIndex(str),bodyIndex,X,Y,Z,state
18_37_42_0772, 42,1367,FootLeft,15,-0.452792,0.245404,0.591744,1
18_37_42_0772, 42,1367,HipRight,16,-0.516675,-0.406944,1.142774,2
18_37_42_0772, 42,1367,KneeRight,17,-0.346853,-0.190407,0.943731,2
18_37_42_0772, 42,1367,AnkleRight,18,-0.563030,-0.640488,1.200214,2
18_37_42_0772, 42,1367,FootRight,19,-0.550508,-0.710268,1.170681,1
18_37_42_0772, 42,1367,SpineShoulder,20,-0.748361,0.097779,1.332101,2
18_37_42_0772, 42,1367,HandTipLeft,21,-0.706382,-0.146338,0.854373,1
18_37_42_0772, 42,1367,ThumbLeft,22,-0.699569,-0.149466,0.850323,1
18_37_42_0772, 42,1367,HandTipRight,23,-0.287538,-0.234167,1.004566,2
18_37_42_0772, 42,1367,ThumbRight,24,-0.337357,-0.170671,1.069087,2
18_37_42_0805, 43,1399,SpineBase,0,-0.586019,-0.435438,1.153520,2
18_37_42_0805, 43,1399,SpineMid,1,-0.683081,-0.123265,1.261424,2
18_37_42_0805, 43,1399,Neck,2,-0.767428,0.167975,1.352156,2
18_37_42_0805, 43,1399,Head,3,-0.857148,0.248682,1.437811,2
18_37_42_0805, 43,1399,ShoulderLeft,4,-0.769926,0.040827,1.206117,2
18_37_42_0805, 43,1399,ElbowLeft,5,-0.774423,-0.141607,1.108718,1
18_37_42_0805, 43,1399,WristLeft,6,-0.705164,-0.085601,0.921423,1
18_37_42_0805, 43,1399,HandLeft,7,-0.709849,-0.140063,0.866817,1
18_37_42_0805, 43,1399,ShoulderRight,8,-0.683951,0.164255,1.459262,1
18_37_42_0805, 43,1399,ElbowRight,9,-0.542854,0.036468,1.301376,1
18_37_42_0805, 43,1399,WristRight,10,-0.398936,-0.133339,1.150348,2
18_37_42_0805, 43,1399,HandRight,11,-0.378100,-0.195737,1.134217,2
18_37_42_0805, 43,1399,HipLeft,12,-0.616756,-0.436541,1.099100,2
18_37_42_0805, 43,1399,KneeLeft,13,-0.582570,-0.161046,0.907674,2
18_37_42_0805, 43,1399,AnkleLeft,14,-0.555090,0.196924,0.682903,1
18_37_42_0805, 43,1399,FootLeft,15,-0.468919,0.250044,0.602080,1
18_37_42_0805, 43,1399,HipRight,16,-0.517701,-0.410782,1.140918,2
18_37_42_0805, 43,1399,KneeRight,17,-0.348330,-0.188921,0.947631,2
18_37_42_0805, 43,1399,AnkleRight,18,-0.562927,-0.640533,1.199553,2
18_37_42_0805, 43,1399,FootRight,19,-0.550666,-0.710151,1.173500,1
18_37_42_0805, 43,1399,SpineShoulder,20,-0.748128,0.097562,1.331903,2
18_37_42_0805, 43,1399,HandTipLeft,21,-0.700587,-0.133613,0.851288,1
18_37_42_0805, 43,1399,ThumbLeft,22,-0.695019,-0.137564,0.848695,1
18_37_42_0805, 43,1399,HandTipRight,23,-0.316771,-0.200409,1.048818,2
18_37_42_0805, 43,1399,ThumbRight,24,-0.348680,-0.145848,1.072572,2
18_37_42_0840, 44,1432,SpineBase,0,-0.584961,-0.437631,1.152494,2
18_37_42_0840, 44,1432,SpineMid,1,-0.682464,-0.124307,1.260912,2
18_37_42_0840, 44,1432,Neck,2,-0.767364,0.167962,1.352107,2
18_37_42_0840, 44,1432,Head,3,-0.857166,0.248694,1.437605,2
18_37_42_0840, 44,1432,ShoulderLeft,4,-0.768425,0.038689,1.204594,2
18_37_42_0840, 44,1432,ElbowLeft,5,-0.773650,-0.143150,1.106276,1
18_37_42_0840, 44,1432,WristLeft,6,-0.703907,-0.083636,0.920354,1
18_37_42_0840, 44,1432,HandLeft,7,-0.708594,-0.138099,0.865749,1
18_37_42_0840, 44,1432,ShoulderRight,8,-0.683401,0.163570,1.458183,1
18_37_42_0840, 44,1432,ElbowRight,9,-0.543021,0.029719,1.305123,1
18_37_42_0840, 44,1432,WristRight,10,-0.396668,-0.143120,1.148277,2
18_37_42_0840, 44,1432,HandRight,11,-0.359475,-0.219840,1.106662,2
18_37_42_0840, 44,1432,HipLeft,12,-0.614862,-0.438431,1.098841,2
18_37_42_0840, 44,1432,KneeLeft,13,-0.584254,-0.161517,0.909100,2
18_37_42_0840, 44,1432,AnkleLeft,14,-0.561501,0.198172,0.686613,1
18_37_42_0840, 44,1432,FootLeft,15,-0.475433,0.251579,0.605945,1
18_37_42_0840, 44,1432,HipRight,16,-0.518292,-0.412922,1.139068,2
18_37_42_0840, 44,1432,KneeRight,17,-0.347071,-0.187740,0.951528,2
18_37_42_0840, 44,1432,AnkleRight,18,-0.562847,-0.640465,1.199034,2
18_37_42_0840, 44,1432,FootRight,19,-0.549786,-0.710263,1.168193,1
18_37_42_0840, 44,1432,SpineShoulder,20,-0.747946,0.097394,1.331765,2
18_37_42_0840, 44,1432,HandTipLeft,21,-0.699333,-0.131665,0.850216,1
18_37_42_0840, 44,1432,ThumbLeft,22,-0.693120,-0.135428,0.846787,1
18_37_42_0840, 44,1432,HandTipRight,23,-0.317007,-0.241083,1.034497,2
18_37_42_0840, 44,1432,ThumbRight,24,-0.346417,-0.161187,1.060714,2
18_37_42_0873, 45,1467,SpineBase,0,-0.584294,-0.439218,1.151784,2
18_37_42_0873, 45,1467,SpineMid,1,-0.682048,-0.125101,1.260565,2
18_37_42_0873, 45,1467,Neck,2,-0.767327,0.167957,1.352089,2
18_37_42_0873, 45,1467,Head,3,-0.857174,0.248649,1.437598,2
18_37_42_0873, 45,1467,ShoulderLeft,4,-0.766943,0.037006,1.203442,2
18_37_42_0873, 45,1467,ElbowLeft,5,-0.771407,-0.143443,1.102306,1
18_37_42_0873, 45,1467,WristLeft,6,-0.700784,-0.075680,0.919691,1
18_37_42_0873, 45,1467,HandLeft,7,-0.705480,-0.130160,0.865076,1
18_37_42_0873, 45,1467,ShoulderRight,8,-0.682797,0.162804,1.457008,1
18_37_42_0873, 45,1467,ElbowRight,9,-0.541600,0.033398,1.300931,1
18_37_42_0873, 45,1467,WristRight,10,-0.395586,-0.139876,1.144438,2
18_37_42_0873, 45,1467,HandRight,11,-0.373466,-0.203608,1.123420,2
18_37_42_0873, 45,1467,HipLeft,12,-0.613621,-0.439742,1.098551,2
18_37_42_0873, 45,1467,KneeLeft,13,-0.585379,-0.161750,0.910194,2
18_37_42_0873, 45,1467,AnkleLeft,14,-0.565751,0.199247,0.689583,1
18_37_42_0873, 45,1467,FootLeft,15,-0.479746,0.252847,0.609041,1
18_37_42_0873, 45,1467,HipRight,16,-0.518749,-0.414477,1.137949,2
18_37_42_0873, 45,1467,KneeRight,17,-0.346524,-0.187775,0.953264,2
18_37_42_0873, 45,1467,AnkleRight,18,-0.562826,-0.640285,1.198404,2
18_37_42_0873, 45,1467,FootRight,19,-0.549611,-0.709960,1.171602,1
18_37_42_0873, 45,1467,SpineShoulder,20,-0.747822,0.097266,1.331686,2
18_37_42_0873, 45,1467,HandTipLeft,21,-0.696228,-0.123800,0.849523,1
18_37_42_0873, 45,1467,ThumbLeft,22,-0.689439,-0.127201,0.845406,1
18_37_42_0873, 45,1467,HandTipRight,23,-0.328017,-0.206885,1.046964,2
18_37_42_0873, 45,1467,ThumbRight,24,-0.337982,-0.148317,1.049250,2
18_37_42_0905, 46,1499,SpineBase,0,-0.584323,-0.441411,1.150131,2
18_37_42_0905, 46,1499,SpineMid,1,-0.681931,-0.126115,1.259825,2
18_37_42_0905, 46,1499,Neck,2,-0.767312,0.167942,1.352031,2
18_37_42_0905, 46,1499,Head,3,-0.857274,0.248605,1.437429,2
18_37_42_0905, 46,1499,ShoulderLeft,4,-0.762237,0.030521,1.198539,2
18_37_42_0905, 46,1499,ElbowLeft,5,-0.765542,-0.148270,1.094127,1
18_37_42_0905, 46,1499,WristLeft,6,-0.694765,-0.078700,0.912325,1
18_37_42_0905, 46,1499,HandLeft,7,-0.699463,-0.133193,0.857701,1
18_37_42_0905, 46,1499,ShoulderRight,8,-0.682284,0.162060,1.455801,1
18_37_42_0905, 46,1499,ElbowRight,9,-0.609398,-0.000108,1.237361,1
18_37_42_0905, 46,1499,WristRight,10,-0.414524,-0.169069,1.143079,2
18_37_42_0905, 46,1499,HandRight,11,-0.361723,-0.222418,1.109980,2
18_37_42_0905, 46,1499,HipLeft,12,-0.612681,-0.441431,1.097524,2
18_37_42_0905, 46,1499,KneeLeft,13,-0.586212,-0.161608,0.911851,2
18_37_42_0905, 46,1499,AnkleLeft,14,-0.568914,0.201655,0.694861,1
18_37_42_0905, 46,1499,FootLeft,15,-0.482543,0.255398,0.615005,1
18_37_42_0905, 46,1499,HipRight,16,-0.520714,-0.417082,1.135376,2
18_37_42_0905, 46,1499,KneeRight,17,-0.345783,-0.187206,0.957517,2
18_37_42_0905, 46,1499,AnkleRight,18,-0.562943,-0.640233,1.197461,2
18_37_42_0905, 46,1499,FootRight,19,-0.549729,-0.709744,1.172969,1
18_37_42_0905, 46,1499,SpineShoulder,20,-0.747763,0.097086,1.331499,2
18_37_42_0905, 46,1499,HandTipLeft,21,-0.690213,-0.126792,0.842150,1
18_37_42_0905, 46,1499,ThumbLeft,22,-0.683427,-0.130140,0.838037,1
18_37_42_0905, 46,1499,HandTipRight,23,-0.300542,-0.224519,1.017907,2
18_37_42_0905, 46,1499,ThumbRight,24,-0.351299,-0.166538,1.074909,2
18_37_42_0939, 47,1532,SpineBase,0,-0.583449,-0.443279,1.149794,2
18_37_42_0939, 47,1532,SpineMid,1,-0.681507,-0.127059,1.259534,2
18_37_42_0939, 47,1532,Neck,2,-0.767288,0.167919,1.351974,2
18_37_42_0939, 47,1532,Head,3,-0.857388,0.248573,1.437194,2
18_37_42_0939, 47,1532,ShoulderLeft,4,-0.760702,0.028388,1.196941,2
18_37_42_0939, 47,1532,ElbowLeft,5,-0.765959,-0.150046,1.092268,1
18_37_42_0939, 47,1532,WristLeft,6,-0.694210,-0.074252,0.913452,1
18_37_42_0939, 47,1532,HandLeft,7,-0.698911,-0.128743,0.858833,1
18_37_42_0939, 47,1532,ShoulderRight,8,-0.681824,0.161469,1.454887,1
18_37_42_0939, 47,1532,ElbowRight,9,-0.609155,-0.000675,1.236462,1
18_37_42_0939, 47,1532,WristRight,10,-0.411620,-0.167837,1.144881,2
18_37_42_0939, 47,1532,HandRight,11,-0.363437,-0.222099,1.117310,2
18_37_42_0939, 47,1532,HipLeft,12,-0.611098,-0.443242,1.097164,2
18_37_42_0939, 47,1532,KneeLeft,13,-0.587222,-0.162123,0.913294,2
18_37_42_0939, 47,1532,AnkleLeft,14,-0.573340,0.202696,0.698754,1
18_37_42_0939, 47,1532,FootLeft,15,-0.486998,0.256659,0.619088,1
18_37_42_0939, 47,1532,HipRight,16,-0.520706,-0.418542,1.135184,2
18_37_42_0939, 47,1532,KneeRight,17,-0.347783,-0.186992,0.957507,2
18_37_42_0939, 47,1532,AnkleRight,18,-0.563057,-0.640577,1.197178,2
18_37_42_0939, 47,1532,FootRight,19,-0.549489,-0.710120,1.172223,1
18_37_42_0939, 47,1532,SpineShoulder,20,-0.747654,0.096891,1.331364,2
18_37_42_0939, 47,1532,HandTipLeft,21,-0.689666,-0.122385,0.843271,1
18_37_42_0939, 47,1532,ThumbLeft,22,-0.682887,-0.125791,0.839142,1
18_37_42_0939, 47,1532,HandTipRight,23,-0.289737,-0.234923,1.031605,2
18_37_42_0939, 47,1532,ThumbRight,24,-0.343222,-0.156957,1.066332,2
18_37_42_0974, 48,1567,SpineBase,0,-0.583406,-0.444015,1.149359,2
18_37_42_0974, 48,1567,SpineMid,1,-0.681362,-0.127681,1.259141,2
18_37_42_0974, 48,1567,Neck,2,-0.767217,0.167831,1.351818,2
18_37_42_0974, 48,1567,Head,3,-0.857671,0.248633,1.436265,2
18_37_42_0974, 48,1567,ShoulderLeft,4,-0.759694,0.027057,1.195639,2
18_37_42_0974, 48,1567,ElbowLeft,5,-0.749215,-0.145452,1.079493,1
18_37_42_0974, 48,1567,WristLeft,6,-0.679724,-0.066808,0.901095,1
18_37_42_0974, 48,1567,HandLeft,7,-0.684440,-0.121318,0.846475,1
18_37_42_0974, 48,1567,ShoulderRight,8,-0.681394,0.160922,1.454063,1
18_37_42_0974, 48,1567,ElbowRight,9,-0.539828,0.030643,1.299436,1
18_37_42_0974, 48,1567,WristRight,10,-0.400657,-0.130638,1.153522,2
18_37_42_0974, 48,1567,HandRight,11,-0.350868,-0.225131,1.091100,2
18_37_42_0974, 48,1567,HipLeft,12,-0.610698,-0.443897,1.096828,2
18_37_42_0974, 48,1567,KneeLeft,13,-0.587407,-0.162282,0.913660,2
18_37_42_0974, 48,1567,AnkleLeft,14,-0.574296,0.203121,0.700085,1
18_37_42_0974, 48,1567,FootLeft,15,-0.487909,0.257131,0.620526,1
18_37_42_0974, 48,1567,HipRight,16,-0.521202,-0.419255,1.134669,2
18_37_42_0974, 48,1567,KneeRight,17,-0.348461,-0.187163,0.957483,2
18_37_42_0974, 48,1567,AnkleRight,18,-0.563200,-0.638712,1.195767,2
18_37_42_0974, 48,1567,FootRight,19,-0.548081,-0.707258,1.179122,1
18_37_42_0974, 48,1567,SpineShoulder,20,-0.747528,0.096628,1.331114,2
18_37_42_0974, 48,1567,HandTipLeft,21,-0.675217,-0.115011,0.830884,1
18_37_42_0974, 48,1567,ThumbLeft,22,-0.668467,-0.118487,0.826720,1
18_37_42_0974, 48,1567,HandTipRight,23,-0.283612,-0.223907,1.002011,2
18_37_42_0974, 48,1567,ThumbRight,24,-0.337242,-0.174056,1.069000,2
18_37_43_0006, 49,1599,SpineBase,0,-0.582861,-0.445312,1.148871,2
18_37_43_0006, 49,1599,SpineMid,1,-0.681034,-0.128425,1.258774,2
18_37_43_0006, 49,1599,Neck,2,-0.767158,0.167780,1.351689,2
18_37_43_0006, 49,1599,Head,3,-0.857693,0.248616,1.435965,2
18_37_43_0006, 49,1599,ShoulderLeft,4,-0.758319,0.025329,1.194410,2
18_37_43_0006, 49,1599,ElbowLeft,5,-0.749834,-0.145655,1.075852,1
18_37_43_0006, 49,1599,WristLeft,6,-0.679132,-0.049374,0.907013,1
18_37_43_0006, 49,1599,HandLeft,7,-0.683859,-0.103869,0.852417,1
18_37_43_0006, 49,1599,ShoulderRight,8,-0.681105,0.160589,1.453519,1
18_37_43_0006, 49,1599,ElbowRight,9,-0.539788,0.029533,1.299442,1
18_37_43_0006, 49,1599,WristRight,10,-0.399396,-0.140070,1.149855,2
18_37_43_0006, 49,1599,HandRight,11,-0.354844,-0.225387,1.094040,2
18_37_43_0006, 49,1599,HipLeft,12,-0.609608,-0.445059,1.096400,2
18_37_43_0006, 49,1599,KneeLeft,13,-0.588209,-0.162582,0.914446,2
18_37_43_0006, 49,1599,AnkleLeft,14,-0.577595,0.203834,0.702527,1
18_37_43_0006, 49,1599,FootLeft,15,-0.491183,0.258002,0.623154,1
18_37_43_0006, 49,1599,HipRight,16,-0.521309,-0.420455,1.134204,2
18_37_43_0006, 49,1599,KneeRight,17,-0.349221,-0.186699,0.958601,2
18_37_43_0006, 49,1599,AnkleRight,18,-0.563156,-0.638599,1.195399,2
18_37_43_0006, 49,1599,FootRight,19,-0.548272,-0.706782,1.180696,1
18_37_43_0006, 49,1599,SpineShoulder,20,-0.747391,0.096403,1.330902,2
18_37_43_0006, 49,1599,HandTipLeft,21,-0.674656,-0.097740,0.836784,1
18_37_43_0006, 49,1599,ThumbLeft,22,-0.667933,-0.101450,0.832565,1
18_37_43_0006, 49,1599,HandTipRight,23,-0.305398,-0.212140,1.003068,2
18_37_43_0006, 49,1599,ThumbRight,24,-0.317974,-0.154849,1.055250,2
18_37_43_0038, 50,1632,SpineBase,0,-0.582603,-0.446082,1.148575,2
18_37_43_0038, 50,1632,SpineMid,1,-0.680813,-0.129078,1.258456,2
18_37_43_0038, 50,1632,Neck,2,-0.767087,0.167618,1.351494,2
18_37_43_0038, 50,1632,Head,3,-0.857603,0.248488,1.435752,2
18_37_43_0038, 50,1632,ShoulderLeft,4,-0.757981,0.024515,1.193691,2
18_37_43_0038, 50,1632,ElbowLeft,5,-0.735312,-0.141192,1.068176,2
18_37_43_0038, 50,1632,WristLeft,6,-0.667865,-0.056102,0.892120,1
18_37_43_0038, 50,1632,HandLeft,7,-0.672596,-0.110625,0.837505,1
18_37_43_0038, 50,1632,ShoulderRight,8,-0.680865,0.160233,1.453047,1
18_37_43_0038, 50,1632,ElbowRight,9,-0.539643,0.029078,1.299061,1
18_37_43_0038, 50,1632,WristRight,10,-0.393600,-0.143341,1.142327,2
18_37_43_0038, 50,1632,HandRight,11,-0.352119,-0.226900,1.092294,2
18_37_43_0038, 50,1632,HipLeft,12,-0.609102,-0.445777,1.096434,2
18_37_43_0038, 50,1632,KneeLeft,13,-0.588529,-0.163015,0.914827,2
18_37_43_0038, 50,1632,AnkleLeft,14,-0.579004,0.203703,0.703400,1
18_37_43_0038, 50,1632,FootLeft,15,-0.492620,0.257943,0.624032,1
18_37_43_0038, 50,1632,HipRight,16,-0.521415,-0.421199,1.133585,2
18_37_43_0038, 50,1632,KneeRight,17,-0.350081,-0.186407,0.958597,2
18_37_43_0038, 50,1632,AnkleRight,18,-0.563238,-0.638536,1.195303,2
18_37_43_0038, 50,1632,FootRight,19,-0.547414,-0.706020,1.183797,1
18_37_43_0038, 50,1632,SpineShoulder,20,-0.747255,0.096059,1.330638,2
18_37_43_0038, 50,1632,HandTipLeft,21,-0.663394,-0.104409,0.821882,1
18_37_43_0038, 50,1632,ThumbLeft,22,-0.656670,-0.108006,0.817675,1
18_37_43_0038, 50,1632,HandTipRight,23,-0.288369,-0.219497,0.993346,2
18_37_43_0038, 50,1632,ThumbRight,24,-0.326644,-0.187399,1.072400,2
18_37_43_0072, 51,1667,SpineBase,0,-0.582736,-0.446586,1.148273,2
18_37_43_0072, 51,1667,SpineMid,1,-0.680749,-0.129529,1.258240,2
18_37_43_0072, 51,1667,Neck,2,-0.766958,0.167470,1.351398,2
18_37_43_0072, 51,1667,Head,3,-0.857662,0.248396,1.435275,2
18_37_43_0072, 51,1667,ShoulderLeft,4,-0.757024,0.023552,1.192895,2
18_37_43_0072, 51,1667,ElbowLeft,5,-0.734204,-0.141749,1.066897,2
18_37_43_0072, 51,1667,WristLeft,6,-0.666770,-0.056393,0.891018,1
18_37_43_0072, 51,1667,HandLeft,7,-0.671502,-0.110918,0.836402,1
18_37_43_0072, 51,1667,ShoulderRight,8,-0.680644,0.159996,1.452767,1
18_37_43_0072, 51,1667,ElbowRight,9,-0.539836,0.028028,1.299207,1
18_37_43_0072, 51,1667,WristRight,10,-0.399609,-0.141005,1.150101,2
18_37_43_0072, 51,1667,HandRight,11,-0.359542,-0.224425,1.103767,2
18_37_43_0072, 51,1667,HipLeft,12,-0.608936,-0.446175,1.096208,2
18_37_43_0072, 51,1667,KneeLeft,13,-0.588678,-0.163058,0.915103,2
18_37_43_0072, 51,1667,AnkleLeft,14,-0.579568,0.204064,0.704373,1
18_37_43_0072, 51,1667,FootLeft,15,-0.493078,0.258318,0.625148,1
18_37_43_0072, 51,1667,HipRight,16,-0.522083,-0.421798,1.133183,2
18_37_43_0072, 51,1667,KneeRight,17,-0.351043,-0.186755,0.958168,2
18_37_43_0072, 51,1667,AnkleRight,18,-0.563352,-0.638408,1.194639,2
18_37_43_0072, 51,1667,FootRight,19,-0.548200,-0.707380,1.175207,1
18_37_43_0072, 51,1667,SpineShoulder,20,-0.747103,0.095777,1.330495,2
18_37_43_0072, 51,1667,HandTipLeft,21,-0.662301,-0.104698,0.820777,1
18_37_43_0072, 51,1667,ThumbLeft,22,-0.655578,-0.108288,0.816568,1
18_37_43_0072, 51,1667,HandTipRight,23,-0.298739,-0.208622,1.005608,2
18_37_43_0072, 51,1667,ThumbRight,24,-0.349567,-0.159325,1.066667,2
18_37_43_0106, 52,1699,SpineBase,0,-0.583048,-0.447166,1.147589,2
18_37_43_0106, 52,1699,SpineMid,1,-0.680832,-0.129959,1.257871,2
18_37_43_0106, 52,1699,Neck,2,-0.766944,0.167362,1.351295,2
18_37_43_0106, 52,1699,Head,3,-0.857600,0.248364,1.435125,2
18_37_43_0106, 52,1699,ShoulderLeft,4,-0.756480,0.023066,1.192481,2
18_37_43_0106, 52,1699,ElbowLeft,5,-0.734108,-0.142221,1.066483,2
18_37_43_0106, 52,1699,WristLeft,6,-0.666565,-0.057161,0.890551,1
18_37_43_0106, 52,1699,HandLeft,7,-0.671297,-0.111688,0.835933,1
18_37_43_0106, 52,1699,ShoulderRight,8,-0.680555,0.159834,1.452518,1
18_37_43_0106, 52,1699,ElbowRight,9,-0.541491,0.024526,1.300457,1
18_37_43_0106, 52,1699,WristRight,10,-0.401360,-0.143872,1.151435,2
18_37_43_0106, 52,1699,HandRight,11,-0.364730,-0.223193,1.107217,2
18_37_43_0106, 52,1699,HipLeft,12,-0.608880,-0.446580,1.095661,2
18_37_43_0106, 52,1699,KneeLeft,13,-0.588733,-0.162822,0.915562,2
18_37_43_0106, 52,1699,AnkleLeft,14,-0.579768,0.205075,0.706201,1
18_37_43_0106, 52,1699,FootLeft,15,-0.493239,0.259351,0.627094,1
18_37_43_0106, 52,1699,HipRight,16,-0.522972,-0.422464,1.132377,2
18_37_43_0106, 52,1699,KneeRight,17,-0.350542,-0.187168,0.959071,2
18_37_43_0106, 52,1699,AnkleRight,18,-0.563455,-0.638437,1.194526,2
18_37_43_0106, 52,1699,FootRight,19,-0.547669,-0.707092,1.177122,1
18_37_43_0106, 52,1699,SpineShoulder,20,-0.747090,0.095552,1.330319,2
18_37_43_0106, 52,1699,HandTipLeft,21,-0.662094,-0.105459,0.820309,1
18_37_43_0106, 52,1699,ThumbLeft,22,-0.655370,-0.109038,0.816100,1
18_37_43_0106, 52,1699,HandTipRight,23,-0.307904,-0.233537,1.027263,2
18_37_43_0106, 52,1699,ThumbRight,24,-0.348801,-0.164635,1.074750,2
18_37_43_0138, 53,1732,SpineBase,0,-0.582866,-0.448202,1.146068,2
18_37_43_0138, 53,1732,SpineMid,1,-0.680639,-0.130616,1.257196,2
18_37_43_0138, 53,1732,Neck,2,-0.766840,0.167192,1.351177,2
18_37_43_0138, 53,1732,Head,3,-0.857583,0.248279,1.434729,2
18_37_43_0138, 53,1732,ShoulderLeft,4,-0.755843,0.022376,1.191749,2
18_37_43_0138, 53,1732,ElbowLeft,5,-0.691622,-0.171898,1.037684,2
18_37_43_0138, 53,1732,WristLeft,6,-0.625511,-0.136822,0.844805,1
18_37_43_0138, 53,1732,HandLeft,7,-0.630198,-0.191471,0.790063,1
18_37_43_0138, 53,1732,ShoulderRight,8,-0.680399,0.159662,1.452288,1
18_37_43_0138, 53,1732,ElbowRight,9,-0.612220,-0.001626,1.232293,1
18_37_43_0138, 53,1732,WristRight,10,-0.416575,-0.170328,1.140667,2
18_37_43_0138, 53,1732,HandRight,11,-0.405145,-0.193485,1.137658,2
18_37_43_0138, 53,1732,HipLeft,12,-0.608310,-0.447247,1.094707,2
18_37_43_0138, 53,1732,KneeLeft,13,-0.589154,-0.162449,0.916253,2
18_37_43_0138, 53,1732,AnkleLeft,14,-0.581491,0.206710,0.709123,1
18_37_43_0138, 53,1732,FootLeft,15,-0.495003,0.261125,0.630187,1
18_37_43_0138, 53,1732,HipRight,16,-0.523375,-0.423708,1.130270,2
18_37_43_0138, 53,1732,KneeRight,17,-0.351541,-0.185791,0.960070,2
18_37_43_0138, 53,1732,AnkleRight,18,-0.563549,-0.638256,1.193809,2
18_37_43_0138, 53,1732,FootRight,19,-0.548486,-0.706894,1.176517,1
18_37_43_0138, 53,1732,SpineShoulder,20,-0.746937,0.095226,1.330080,2
18_37_43_0138, 53,1732,HandTipLeft,21,-0.621110,-0.184332,0.774522,1
18_37_43_0138, 53,1732,ThumbLeft,22,-0.614527,-0.186710,0.770417,1
18_37_43_0138, 53,1732,HandTipRight,23,-0.316616,-0.211965,1.056119,2
18_37_43_0138, 53,1732,ThumbRight,24,-0.382380,-0.099790,1.084667,2
18_37_43_0172, 54,1767,SpineBase,0,-0.581549,-0.451814,1.145736,2
18_37_43_0172, 54,1767,SpineMid,1,-0.679728,-0.134101,1.255696,2
18_37_43_0172, 54,1767,Neck,2,-0.766341,0.164323,1.348521,2
18_37_43_0172, 54,1767,Head,3,-0.853912,0.246556,1.434748,2
18_37_43_0172, 54,1767,ShoulderLeft,4,-0.747142,0.011792,1.181423,2
18_37_43_0172, 54,1767,ElbowLeft,5,-0.688054,-0.216950,1.032533,2
18_37_43_0172, 54,1767,WristLeft,6,-0.619096,-0.296171,0.839630,1
18_37_43_0172, 54,1767,HandLeft,7,-0.623623,-0.350825,0.784723,1
18_37_43_0172, 54,1767,ShoulderRight,8,-0.679776,0.156811,1.449269,1
18_37_43_0172, 54,1767,ElbowRight,9,-0.538791,0.025583,1.295388,1
18_37_43_0172, 54,1767,WristRight,10,-0.400237,-0.143419,1.148336,2
18_37_43_0172, 54,1767,HandRight,11,-0.358891,-0.226932,1.097231,2
18_37_43_0172, 54,1767,HipLeft,12,-0.604952,-0.451151,1.094082,2
18_37_43_0172, 54,1767,KneeLeft,13,-0.591723,-0.164227,0.918975,2
18_37_43_0172, 54,1767,AnkleLeft,14,-0.591874,0.207399,0.716402,1
18_37_43_0172, 54,1767,FootLeft,15,-0.504287,0.262214,0.639188,1
18_37_43_0172, 54,1767,HipRight,16,-0.523687,-0.427084,1.130287,2
18_37_43_0172, 54,1767,KneeRight,17,-0.354366,-0.186169,0.961815,2
18_37_43_0172, 54,1767,AnkleRight,18,-0.563574,-0.637771,1.193154,2
18_37_43_0172, 54,1767,FootRight,19,-0.549599,-0.707110,1.170629,1
18_37_43_0172, 54,1767,SpineShoulder,20,-0.746297,0.092029,1.327662,2
18_37_43_0172, 54,1767,HandTipLeft,21,-0.614817,-0.342104,0.769507,1
18_37_43_0172, 54,1767,ThumbLeft,22,-0.608601,-0.342374,0.765821,1
18_37_43_0172, 54,1767,HandTipRight,23,-0.280721,-0.220948,0.976098,2
18_37_43_0172, 54,1767,ThumbRight,24,-0.335972,-0.168095,1.057909,2
18_37_43_0205, 55,1799,SpineBase,0,-0.581736,-0.451933,1.145812,2
18_37_43_0205, 55,1799,SpineMid,1,-0.679775,-0.134147,1.255717,2
18_37_43_0205, 55,1799,Neck,2,-0.766343,0.164326,1.348527,2
18_37_43_0205, 55,1799,Head,3,-0.854053,0.246661,1.434401,2
18_37_43_0205, 55,1799,ShoulderLeft,4,-0.748075,0.013363,1.182749,2
18_37_43_0205, 55,1799,ElbowLeft,5,-0.689869,-0.215290,1.033411,2
18_37_43_0205, 55,1799,WristLeft,6,-0.621802,-0.292141,0.841684,1
18_37_43_0205, 55,1799,HandLeft,7,-0.626332,-0.346791,0.786783,1
18_37_43_0205, 55,1799,ShoulderRight,8,-0.679766,0.156833,1.449272,1
18_37_43_0205, 55,1799,ElbowRight,9,-0.538717,0.025487,1.295582,1
18_37_43_0205, 55,1799,WristRight,10,-0.400101,-0.143634,1.148228,2
18_37_43_0205, 55,1799,HandRight,11,-0.361348,-0.220708,1.100374,2
18_37_43_0205, 55,1799,HipLeft,12,-0.605055,-0.451193,1.094088,2
18_37_43_0205, 55,1799,KneeLeft,13,-0.591658,-0.164409,0.918622,2
18_37_43_0205, 55,1799,AnkleLeft,14,-0.591591,0.206984,0.715596,1
18_37_43_0205, 55,1799,FootLeft,15,-0.504082,0.261775,0.638209,1
18_37_43_0205, 55,1799,HipRight,16,-0.524058,-0.427245,1.130532,2
18_37_43_0205, 55,1799,KneeRight,17,-0.356640,-0.187951,0.957544,2
18_37_43_0205, 55,1799,AnkleRight,18,-0.563863,-0.637723,1.191706,2
18_37_43_0205, 55,1799,FootRight,19,-0.543696,-0.701399,1.128765,1
18_37_43_0205, 55,1799,SpineShoulder,20,-0.746302,0.092027,1.327670,2
